ID,lat_mod,lon_mod,area_mod,Station Name,River Name,Memo
5668,35.478,133.044,2,比津川水門下流,比津川,
5669,35.434,132.811,18.661,西平田,平田船川,
5670,35.448,132.855,44.482,一文橋,平田船川,
5671,35.475,133.07,33.95,北田川水門上流,北田川,
5672,35.475,133.07,33.95,北田川水門下流,北田川,
5673,35.44,132.857,3.088,論田川,論田川,
5674,35.35,132.773,1.359,菅沢橋,斐伊川放水路,
5675,35.346,132.766,2.534,大井谷橋,斐伊川放水路,
5676,35.338,132.764,437.176,馬木,神戸川,
5677,35.35,132.74,1.275,古志橋,神戸川,
5678,35.347,132.686,492.546,妙見橋,神戸川,
5679,35.107,132.699,161.719,八神,神戸川,
5680,35.228,132.67,238.701,仁江,神戸川,
5681,35.252,132.721,363.585,佐田,神戸川,
5682,35.309,132.762,403.469,木村橋,神戸川,
5683,35.37,132.725,4.584,新内藤川,新内藤川,
5684,34.665,132.714,407.62,吉田,江の川,
5685,34.791,132.831,659.581,粟屋,江の川,
5686,34.811,132.842,1989.007,尾関山,江の川,
5687,34.888,132.679,2630.906,大津,江の川,
5688,34.949,132.642,2886.737,都賀,江の川,
5689,35.069,132.601,3.407,浜原,江の川,
5690,34.996,132.503,3223.167,川本,江の川,
5691,34.968,132.324,3781.357,谷住郷,江の川,
5692,34.981,132.3,3792.942,長良,江の川,
5693,34.998,132.284,3808.396,川平,江の川,
5694,35.015,132.227,3886.519,江津,江の川,
5695,35.033,132.299,43.805,都治,都治川,
5696,35.007,132.281,49.907,都治川下流,都治川,
5697,34.938,132.319,276.966,江尾,八戸川,
5698,34.961,132.33,295.793,近原,八戸川,
5699,34.856,132.331,107.662,栃谷,八戸川,
5700,34.961,132.471,92.352,因原,濁川,
5701,34.878,132.677,12.77,下口羽,出羽川,
5702,34.861,132.538,63.024,淀田橋,出羽川,
5703,34.88,132.338,25.97,日貫,日貫川,
5704,34.908,132.263,61.626,勝地,家古屋川,
5705,34.546,131.834,537.247,日原,高津川,
5706,34.607,131.798,616.297,神田,高津川,
5707,34.677,131.822,1083.753,高角,高津川,
5708,34.677,131.822,1083.753,高角（派川）,高津川,
5709,34.351,131.928,52.418,塔尾橋,高津川,
5710,34.438,131.866,293.802,相生橋,高津川,
5711,34.545,131.835,536.202,旭橋,高津川,
5712,34.665,131.801,59.516,内田,白上川,
5713,34.626,131.752,40.076,大道橋,白上川,
5714,34.613,131.821,355.277,隅村,匹見川,
5715,34.623,131.807,357.149,横田,匹見川,
5716,34.571,132.016,137.237,昭和橋,匹見川,
5717,34.457,131.768,92.513,町田,津和野川,
5718,34.851,132.034,145.975,中場,周布川,
5719,34.774,131.964,215.002,三隅,三隅川,
5720,34.367,131.248,49.86,三隅,三隅川,
5721,34.798,131.958,2.783,西河内,細田川,
5722,35.153,132.512,31.002,川合橋,静間川,
5723,35.19,132.474,107.233,八日市橋,静間川,
5724,35.2,132.469,158.14,正原橋,静間川,
5725,35.184,132.531,36.766,出口,三瓶川,
5726,35.193,132.51,41.737,神田橋,三瓶川,
5727,35.197,132.477,47.69,長久,三瓶川,
5728,35.188,132.516,40.509,日の出,三瓶川,
5729,34.859,132.16,9.81,下来原,浜田川,
5730,34.899,132.091,51.247,中芝橋,浜田川,
5731,34.898,132.079,58.343,浜田大橋,浜田川,
5732,34.895,132.102,47.6,三宮橋,浜田川,
5733,34.893,132.105,45.999,砂子,浜田川,
5734,34.901,132.085,3.148,浜田,浅井川,
5735,34.678,131.866,107.55,染羽,益田川,
5736,34.676,131.925,59.515,朝倉,益田川,
5737,36.218,133.313,35.242,八尾川,八尾川,
5738,36.213,133.322,42.668,八田橋,八尾川,
5739,36.23,133.296,29.857,中条,八尾川,
5740,36.283,133.248,9.237,五箇大橋,重栖川,
5741,36.101,133.015,4.475,美田,美田川,
5742,35.333,132.707,7.547,十間川,十間川,
5743,35.332,132.678,26.296,神西湖,十間川,
5744,35.149,132.402,3.11,善興寺橋,潮川,
5745,34.973,132.17,49.699,敬川橋,敬川,
5746,34.953,132.223,21.1,跡市,敬川,
5747,36.317,133.306,12.082,新堤橋,中村川,
5748,35.228,132.513,13.789,久手,大原川,
5749,35.22,132.514,2.079,刺鹿,江谷川,
5750,34.925,132.125,56.046,府中橋,下府川,
5751,34.674,131.75,6.985,喜阿弥川,喜阿弥川,
5752,36.197,133.225,10.332,都万川,都万川,
5753,36.32,133.234,7.001,清見橋,久見川,
5754,35.389,132.684,35.628,流下橋,堀川,
5755,35.163,132.412,2.319,宅野,宅野川,
5756,35.069,132.347,11.879,古市橋,福光川,
5757,35.561,133.311,-999,美保関,斐伊川,SmallRiverRemove
5758,35.055,133.995,503.903,津山,吉井川,
5759,34.921,134.098,1605.766,周匝(基準水位県設定),吉井川,
5760,34.875,134.104,1670.118,津瀬,吉井川,
5761,34.793,134.11,1922.794,河田原,吉井川,
5762,34.712,134.087,1990.05,御休,吉井川,
5763,34.616,134.035,2096.812,九蟠,吉井川,
5764,34.847,134.099,1680.236,佐伯,吉井川,
5765,34.667,134.056,1993.174,鴨越,吉井川,
5766,35.225,133.921,109.762,奥津,吉井川,
5767,35.057,134,508.772,吹屋町,吉井川,
5768,35.044,134.024,833.219,小桁,吉井川,
5769,34.998,134.039,945.595,塚角,吉井川,
5770,35.176,133.901,194.049,杉,吉井川,
5771,35.089,133.91,253.208,原,吉井川,
5772,34.696,134.125,15.148,干田,干田川,
5773,34.671,134.078,47.683,福中,干田川,
5774,34.805,134.158,161.957,尺所,金剛川,
5775,34.811,134.187,115.025,吉永中,金剛川,
5776,34.81,134.213,37.887,南方,金剛川,
5777,34.796,134.275,16.626,三石,金剛川,
5778,34.989,134.134,489.197,湯郷,吉野川,
5779,35.109,134.326,98.575,大原,吉野川,
5780,35.002,134.153,248.472,林野,吉野川,
5781,35.011,134.21,224.53,川北,吉野川,
5782,34.931,134.113,598.237,奥,吉野川,
5783,35.074,134.067,231.102,高野,加茂川,
5784,35.173,134.056,173.264,加茂,加茂川,
5785,35.109,134.085,227.814,合同堰,加茂川,
5786,35.059,134.038,256.661,日上,加茂川,
5787,35.092,134,40.924,東一宮,宮川,
5788,35.051,133.974,86.456,一方,皿川,
5789,35.236,133.983,5.099,越畑,香々美川,
5790,35.14,133.95,51.659,寺和田,香々美川,
5791,35.095,133.934,60.652,竹田,香々美川,
5792,35.212,133.898,50.69,羽出西谷,羽出川,
5793,34.846,134.239,44.377,板屋上,八塔寺川,
5794,35.111,134.241,53.788,梶並,梶並川,
5795,35.034,134.174,143.763,火の神,梶並川,
5796,35.03,134.121,54.079,東吉田,滝川,
5797,35.248,134.051,34.859,倉見,倉見川,
5798,34.661,134.125,10.653,千町,千町川,
5799,34.742,133.961,1573.98,牧山,旭川,
5800,34.732,133.96,1576.221,下牧,旭川,
5801,34.689,133.938,1599.038,三野,旭川,
5802,34.662,133.937,1600.674,相生橋,旭川,
5803,34.868,133.901,1264.354,福渡,旭川,
5804,34.803,133.941,1321.935,金川（県）,旭川,
5805,35.288,133.704,104.32,上長田,旭川,
5806,35.081,133.707,2.046,勝山,旭川,
5807,35.021,133.765,944.783,落合,旭川,
5808,35.083,133.69,394.71,本郷,旭川,
5809,35.019,133.752,776.867,落合垂水,旭川,
5810,34.6,133.978,1607.763,三蟠,旭川,
5811,34.674,133.952,4.671,原尾島橋,百間川,
5812,34.614,133.986,5.142,沖田,百間川,
5813,34.609,133.987,5.457,沖元,百間川,
5814,34.735,134.034,95.434,瀬戸,砂川,
5815,34.7,134.054,111.116,上道,砂川,
5816,34.764,134.013,71.403,正崎,砂川,
5817,34.658,134.024,144.561,浅越,砂川,
5818,34.693,133.945,2.093,中原,中原川,
5819,34.799,133.928,174.369,金川,宇甘川,
5820,34.814,133.865,149.512,九谷新田,宇甘川,
5821,34.86,133.818,115.564,下加茂,宇甘川,
5822,34.811,133.884,160.908,宇甘,宇甘川,
5823,34.859,133.733,30.177,田土,宇甘川,
5824,34.888,133.915,76.483,下神目,誕生寺川,
5825,34.919,133.952,47.37,久米南,誕生寺川,
5826,35.005,133.735,124.611,垂水,備中川,
5827,34.961,133.642,45.373,上水田,備中川,
5828,35.075,133.779,119.33,目木,目木川,
5829,35.076,133.688,193.144,江川,新庄川,
5830,35.191,133.568,40.868,新庄,新庄川,
5831,34.866,133.821,7.766,一の原橋,日山谷川,
5832,35.048,133.668,58.709,月田石原,月田川,
5833,34.805,133.616,964.005,高梁,高梁川,
5834,34.715,133.681,1980.953,日羽,高梁川,
5835,34.608,133.745,2633.53,酒津,高梁川,
5836,34.878,133.554,804.237,方谷,高梁川,
5837,34.791,133.61,972.64,高梁（県）,高梁川,
5838,34.759,133.606,1915.131,広瀬,高梁川,
5839,35.083,133.442,65.028,朝間,高梁川,
5840,35.011,133.435,107.628,横見堰,高梁川,
5841,34.989,133.456,127.026,昭和橋,高梁川,
5842,34.968,133.465,199.83,正田,高梁川,
5843,34.946,133.497,681.537,長屋,高梁川,
5844,34.955,133.482,526.119,川合橋,高梁川,
5845,34.587,133.712,1.001,船穂,高梁川,
5846,34.507,133.684,-999,乙島,高梁川,SmallRiverRemove
5847,34.597,133.477,217.782,井原,小田川,
5848,34.623,133.592,407.392,矢掛,小田川,
5849,34.615,133.627,430.399,東三成,小田川,
5850,34.63,133.714,491.104,矢形橋,小田川,
5851,34.634,133.432,182.744,芳井,小田川,
5852,34.603,133.47,216.726,井原（県）,小田川,
5853,34.623,133.586,406.496,矢掛（県）,小田川,
5854,34.609,133.561,311.177,中央橋,小田川,
5855,34.782,133.536,820.792,成羽,成羽川,
5856,34.775,133.591,924.214,阿部,成羽川,
5857,34.886,133.277,6.144,東城,成羽川,
5858,35.085,133.568,74.374,大佐,小坂部川,
5859,35.053,133.391,8.614,足立,西川,
5860,34.959,133.458,95.445,川之瀬,西川,
5861,34.827,133.621,106.479,佐与谷,佐与谷川,
5862,34.891,133.403,40.718,蚊家,本郷川,
5863,34.967,133.354,50.675,矢神,神代川,
5864,35.081,133.338,14.731,梅田,高瀬川,
5865,34.574,133.418,28.941,神辺,高屋川,
5866,34.595,133.429,16.449,高屋,高屋川,
5867,34.748,133.888,6.33,菅野,笹ヶ瀬川,
5868,34.655,133.877,105.448,笹ヶ瀬,笹ヶ瀬川,
5869,34.621,133.893,292.888,藤田,笹ヶ瀬川,
5870,34.684,133.899,40.288,首部,笹ヶ瀬川,
5871,34.676,133.819,129.999,甫崎,足守川,
5872,34.643,133.842,133.356,撫川,足守川,
5873,34.632,133.868,176.787,今保,足守川,
5874,34.731,133.803,62.384,足守,足守川,
5875,34.676,133.869,13.979,宮瀬橋,砂川,
5876,34.677,133.872,10.932,中川橋,中川,
5877,34.554,133.834,77.902,彦崎,倉敷川,
5878,34.562,133.806,22.217,粒江,倉敷川,
5879,34.57,133.819,26.089,茶屋町,六間川,
5880,34.757,134.224,17.618,山田原,伊里川,
5881,34.541,133.622,1.575,金光,里見川,
5882,34.542,133.667,28.489,昭和水門,里見川,
5883,34.526,133.899,24.202,秀天,鴨川,
5884,34.499,133.532,8.838,富岡,今立川,
5885,34.542,133.671,1.101,溜川,溜川,
5886,34.678,132.57,261.951,川井,江の川,
5887,34.641,132.621,304.284,下土師,江の川,
5888,34.665,132.714,407.62,吉田,江の川,
5889,34.728,132.783,550.18,上川立,江の川,
5890,34.791,132.831,659.581,粟屋,江の川,
5891,34.811,132.842,1989.007,尾関山,江の川,
5892,34.888,132.679,2630.906,大津,江の川,
5893,34.949,132.642,2886.737,都賀,江の川,
5894,34.996,132.503,3223.167,川本,江の川,
5895,34.968,132.324,3781.357,谷住郷,江の川,
5896,34.998,132.284,3808.396,川平,江の川,
5897,34.772,132.464,21.212,大朝,江の川,
5898,34.824,132.682,2.953,下原,長瀬川,
5899,34.767,132.724,94.392,門田,生田川,
5900,34.83,132.805,320.639,神野瀬川,神野瀬川,
5901,34.859,132.846,236.218,藤兼,神野瀬川,
5902,34.803,132.883,671.784,南畑敷,馬洗川,
5903,34.77,132.932,445.39,岡田,馬洗川,
5904,34.734,132.988,119.007,三玉,馬洗川,
5905,34.729,132.821,45.699,下志和地,板木川,
5906,34.682,132.674,25.769,多治比,多治比川,
5907,34.684,132.526,72.791,春木,志路原川,
5908,34.865,132.793,59.351,下布野,布野川,
5909,34.863,133.012,256.388,庄原,西城川,
5910,34.818,132.846,634.521,三次,西城川,
5911,34.834,132.854,623.755,小文,西城川,
5912,34.943,133.122,146.01,西城,西城川,
5913,34.9,133.082,216.695,高,西城川,
5914,34.864,133.032,252.537,石丸,西城川,
5915,34.857,132.887,531.534,下金田,西城川,
5916,34.983,132.986,53.929,比和,比和川,
5917,34.85,133.014,10.049,戸郷川,戸郷川,
5918,34.809,132.932,35.293,和知,国兼川,
5919,34.761,132.904,144.387,小田幸,美波羅川,
5920,34.651,132.862,83.025,上壱,美波羅川,
5921,34.743,133.036,94.295,上安田(県使用),上下川,
5922,34.79,132.986,215.412,計納(県使用),上下川,
5923,34.786,132.981,276.656,市場,上下川,
5924,34.703,133.137,16.338,二森,上下川,
5925,34.708,132.74,61.902,上甲立,本村川,
5926,34.784,133.047,84.854,竹の花,田総川,
5927,34.801,132.862,1.862,十日市,北溝川,
5928,34.661,132.534,26.746,石井谷,冠川,
5929,34.654,133.391,116.837,山野,小田川,
5930,34.886,133.277,6.144,東城,成羽川,
5931,34.629,133.11,195.123,伊尾,芦田川,
5932,34.591,133.152,238.675,永野山,芦田川,
5933,34.599,133.186,293.286,矢野原,芦田川,
5934,34.565,133.236,479.723,府中,芦田川,
5935,34.544,133.286,577.694,上戸手,芦田川,
5936,34.53,133.332,646.472,山守橋,芦田川,
5937,34.522,133.353,648.562,郷分,芦田川,
5938,34.496,133.34,790.429,山手,芦田川,
5939,34.584,133.059,82.911,甲山,芦田川,
5940,34.63,133.109,195.085,駅前,芦田川,
5941,34.484,133.341,57.25,福川,芦田川,
5942,35.687,139.753,2.221,山手(合計),芦田川,
5943,34.472,133.311,10.488,瀬戸山北,河手川,
5944,34.481,133.319,2.802,津之郷,加屋川,
5945,34.504,133.096,12.347,今田,野間川,
5946,34.574,133.418,28.941,神辺,高屋川,
5947,34.544,133.381,68.934,掛ノ橋,高屋川,
5948,34.52,133.358,139.829,御幸,高屋川,
5949,34.547,133.388,68.645,古市,高屋川,
5950,35.687,139.753,2.221,御幸（合計）,高屋川,
5951,34.524,133.355,648.525,御幸（導水）,高屋川,
5952,34.609,133.327,4.521,大谷池,四川,
5953,34.604,133.329,4.712,百谷,四川,
5954,34.59,133.356,10.989,出雲,四川,
5955,34.583,133.312,13.994,服部,服部川,
5956,34.55,133.322,23.455,駅家中島,服部川,
5957,34.534,133.287,22.193,福田,有地川,
5958,34.612,133.337,2.737,種,谷尻川,
5959,34.555,133.277,72.478,新市,神谷川,
5960,34.588,133.269,61.279,上安井,神谷川,
5961,34.566,133.277,2.106,新市宮内,神谷川,
5962,34.577,133.24,2.432,府中砂川,砂川,
5963,34.513,133.144,93.341,市,御調川,
5964,34.497,133.11,72.461,丸門田,御調川,
5965,34.568,133.128,19.323,宇津戸川,宇津戸川,
5966,34.635,133.11,59.401,矢多田川,矢多田川,
5967,34.568,133.344,28.93,中野,加茂川,
5968,34.546,133.349,31.213,沼,加茂川,
5969,34.589,133.356,21.41,加茂,加茂川,
5970,34.547,133.336,3.147,万能倉,吉野川,
5971,34.536,133.315,616.648,大橋,才町川,
5972,34.577,133.227,11.348,大黒,出口川,
5973,34.484,133.341,57.25,西神島,瀬戸川,
5974,34.564,133.371,7.137,西中条,箱田川,
5975,34.629,133.1,21.202,伊尾,山田川,
5976,34.637,133.083,13.847,青近,山田川,
5977,34.573,132.232,285.646,土居,太田川,
5978,34.609,132.32,627.688,加計,太田川,
5979,34.536,132.434,1085.815,飯室,太田川,
5980,34.512,132.506,1135.768,中野,太田川,
5981,34.484,132.51,1505.991,玖村,太田川,
5982,34.471,132.497,1516.667,矢口第二,太田川,
5983,34.461,132.494,5.04,矢口第一,太田川,
5984,34.426,132.462,1598.131,長和久,太田川,
5985,34.424,132.459,1598.208,祇園大橋,太田川,
5986,34.363,132.404,1636.442,草津,太田川放水路,
5987,34.391,132.478,1.137,段原,猿猴川,
5988,34.451,132.473,59.065,古川,古川,
5989,34.397,132.502,11.11,大須,府中大川,
5990,34.414,132.511,9.768,温品,府中大川,
5991,34.469,132.46,51.204,上安,安川,
5992,34.552,132.661,113.375,白木(県使用),三篠川,
5993,34.484,132.534,268.403,中深川,三篠川,
5994,34.487,132.53,275.36,上庄,三篠川,
5995,34.523,132.497,11.575,亀山,大毛寺川,
5996,34.562,132.449,26.193,向田,鈴張川,
5997,34.519,132.405,37.305,久地,吉山川,
5998,34.524,132.316,127.979,湯来(県使用),水内川,
5999,34.481,132.259,67.297,菅沢,水内川,
6000,34.668,132.299,229.469,黒滝,滝山川,
6001,34.625,132.301,245.144,後平,滝山川,
6002,34.616,132.318,249.605,滝山,滝山川,
6003,34.512,132.514,84.509,上原橋,根谷川,
6004,34.507,132.516,85.137,新川橋,根谷川,
6005,34.538,132.525,48.87,三入南,根谷川,
6006,34.541,132.515,14.556,南原,南原川,
6007,34.407,132.457,1.587,三篠橋（旧太田川）,旧太田川,
6008,34.407,132.457,1.587,三篠橋（元安川）,旧太田川,
6009,34.407,132.457,1.587,三篠橋（天満川）,旧太田川,
6010,34.362,132.432,6.223,江波（旧太田川）,旧太田川,
6011,34.362,132.432,6.223,江波（元安川）,旧太田川,
6012,34.362,132.432,6.223,江波（天満川）,旧太田川,
6013,34.607,132.703,68.944,向原,三篠川,
6014,34.228,132.177,322.547,小川津,小瀬川,
6015,34.211,132.196,330.023,両国橋,小瀬川,
6016,34.286,132.139,143.882,釜ヶ原,小瀬川,
6017,34.374,132.154,81.705,岩倉,小瀬川,
6018,34.336,132.14,122.451,本郷,小瀬川,
6019,34.275,132.134,257.881,下ヶ原,小瀬川,
6020,34.229,132.198,327.041,防鹿,小瀬川,
6021,34.474,132.88,192.891,中河内,沼田川,
6022,34.395,133.031,499.123,七宝,沼田川,
6023,34.427,132.971,388.426,船木,沼田川,
6024,34.498,132.824,104.384,河戸,沼田川,
6025,34.382,133.017,18.723,沼田東,天井川,
6026,34.408,132.997,1.141,本郷,仏通寺川,
6027,34.515,132.918,104.148,和木,椋梨川,
6028,34.481,132.899,164.949,奥条,椋梨川,
6029,34.534,132.879,56.32,椋梨,椋梨川,
6030,34.445,132.792,18.747,中島,入野川,
6031,34.453,132.853,58.793,失平,入野川,
6032,34.433,132.977,20.932,菅川橋,菅川,
6033,34.406,132.969,29.652,南方,梨和川,
6034,34.247,132.628,236.019,町田,黒瀬川,
6035,34.323,132.673,173.815,松ヶ瀬,黒瀬川,
6036,34.356,132.721,137.363,樋ノ詰,黒瀬川,
6037,34.398,132.739,50.895,御薗宇,黒瀬川,
6038,34.419,132.731,31.038,下見,黒瀬川,
6039,34.303,132.631,8.692,惣引谷,長谷川,
6040,34.389,132.712,33.143,古河,古河川,
6041,34.509,133.413,5.744,手城,手城川,
6042,34.513,133.418,4.625,春日池,手城川,
6043,34.355,132.329,14.313,平良,可愛川,
6044,34.354,132.904,3.233,下野,本川,
6045,34.367,132.35,9.137,岡ノ下,岡ノ下川,
6046,34.374,132.352,4.016,中州橋,岡ノ下川,
6047,34.294,132.275,15.501,水ノ越,永慶寺川,
6048,34.375,132.546,111.444,石原,瀬野川,
6049,34.422,132.605,71.34,瀬野,瀬野川,
6050,34.382,132.362,23.903,中地,八幡川,
6051,34.404,132.355,51.352,小深川,八幡川,
6052,34.429,132.308,36.036,白川,八幡川,
6053,34.412,132.377,14.109,石内,石内川,
6054,34.393,132.365,22.39,高井,石内川,
6055,34.415,132.383,13.423,上中,梶毛川,
6056,34.256,132.561,47.464,二河,二河川,
6057,34.325,132.585,10.594,呉地,二河川,
6058,34.341,132.295,11.225,宮内,御手洗川,
6059,34.283,132.734,18.265,藤浪,野呂川,
6060,34.294,132.7,10.085,市原,野呂川,
6061,34.384,132.891,63.319,新庄,賀茂川,
6062,34.335,132.901,76.366,竹原,賀茂川,
6063,34.454,133.213,54.915,柳井橋,藤井川,
6064,34.448,133.158,17.684,美之郷,藤井川,
6065,34.463,133.249,27.655,今津,本郷川,
6066,34.39,133.318,20.693,沼隈,山南川,
6067,34.409,133.098,24.468,中之町,和久原川,
6068,34.455,133.264,6.601,松永,羽原川,
6069,34.402,133.07,8.776,西宮,西野川,
6070,34.329,132.818,21.281,三津,三津大川,
6071,34.314,132.786,15.239,風早,高野川,
6072,34.228,132.177,322.547,小川津,小瀬川,
6073,34.211,132.196,330.023,両国橋,小瀬川,
6074,34.208,132.242,343.688,和木,小瀬川,
6075,34.286,132.139,143.882,釜ヶ原,小瀬川,
6076,34.275,132.134,257.881,下ヶ原,小瀬川,
6077,34.229,132.198,327.041,防鹿,小瀬川,
6078,34.223,132.125,5.954,日宛,長谷川,
6079,34.189,131.654,201.17,堀,佐波川,
6080,34.18,131.644,336.512,漆尾,佐波川,
6081,34.104,131.595,400.405,真尾,佐波川,
6082,34.064,131.558,423.001,新橋,佐波川,
6083,34.036,131.5,444.478,西之浦,佐波川,
6084,34.234,131.662,149.568,八坂,佐波川,
6085,34.199,131.776,22.286,仁保津,島地川,
6086,34.148,131.736,78.57,和田(基準水位県設定),島地川,
6087,34.188,131.657,128.161,島地,島地川,
6088,34.16,131.703,102.047,島地（県）,島地川,
6089,34.774,131.964,215.002,三隅,三隅川,
6090,34.367,131.248,49.86,三隅,三隅川,
6091,34.467,131.455,1.85,坂本,大井川,
6092,34.455,131.516,77.263,茶屋ヶ原,大井川,
6093,34.396,131.715,87.246,朝早橋,阿武川,
6094,34.363,131.68,119.865,用路,阿武川,
6095,34.341,131.624,160.558,三谷,阿武川,
6096,34.393,131.42,641.133,中津江,阿武川,
6097,34.397,131.393,642.076,橋本川,橋本川,
6098,34.397,131.378,15.002,玉江川,玉江川,
6099,34.362,131.428,67.465,明木,明木川,
6100,34.347,131.418,59.51,明木橋,明木川,
6101,34.386,131.567,70.711,蔵目喜,蔵目喜川,
6102,34.436,131.576,45.865,鈴倉,蔵目喜川,
6103,34.367,131.592,35.344,下地,生雲川,
6104,34.17,132.101,798.834,錦橋,錦川,
6105,34.163,132.179,887.176,臥龍橋,錦川,
6106,34.238,131.988,583.154,宮の串,錦川,
6107,34.216,132.016,672.835,南桑,錦川,
6108,34.264,131.955,337.405,広瀬,錦川,
6109,34.265,131.977,520.907,出合,錦川,
6110,34.138,131.844,160.631,小原,錦川,
6111,34.234,131.804,55.843,柏原,錦川,
6112,34.224,131.815,103.113,田原橋,錦川,
6113,34.2,131.813,127.285,小泉,錦川,
6114,34.295,132.039,12.878,本郷橋,本郷川,
6115,34.244,132.003,50.829,小壁,本郷川,
6116,34.242,131.814,1.058,城平,渋川,
6117,34.221,132.077,41.002,鮎谷,生見川,
6118,34.28,131.968,155.707,出市,宇佐川,
6119,34.322,131.992,114.45,乙女峡,宇佐川,
6120,34.088,132.032,139.426,米川,島田川,
6121,34.07,132.011,160.7,筏場,島田川,
6122,33.992,131.959,245.012,島田,島田川,
6123,33.984,131.942,254.544,下林,島田川,
6124,34.085,132.069,64.696,玖珂入南橋,島田川,
6125,34.03,131.983,197.967,土手,島田川,
6126,34.1,132.053,36.118,川上,東川,
6127,34.203,131.512,23.04,宮野河原,椹野川,
6128,34.169,131.48,40.058,鰐石,椹野川,
6129,34.162,131.468,192.142,豊年橋,椹野川,
6130,34.136,131.427,235.981,朝田,椹野川,
6131,34.101,131.405,289.25,東津橋,椹野川,
6132,34.144,131.458,5.229,九田,九田川,
6133,34.147,131.436,35.65,大歳,吉敷川,
6134,34.187,131.475,9.047,木町,一の坂川,
6135,34.164,131.488,83.986,御堀橋,仁保川,
6136,34.161,131.445,5.159,前田橋,前田川,
6137,34.057,131.289,338.84,木田橋,厚東川,
6138,34.031,131.258,1.637,持世寺,厚東川,
6139,34.011,131.242,376.619,末信橋,厚東川,
6140,34.189,131.291,115.086,岩永,厚東川,
6141,34.267,131.262,27.063,信高橋,厚東川,
6142,34.204,131.351,69.552,綾木,大田川,
6143,33.992,131.218,5.921,中川,中川,
6144,34.055,131.168,199.778,厚狭大橋,厚狭川,
6145,34.167,131.206,42.892,美祢大橋,厚狭川,
6146,34.135,131.161,117.686,東厚保,厚狭川,
6147,34.108,131.152,153.353,西厚保,厚狭川,
6148,34.091,131.066,276.786,吉田大橋,木屋川,
6149,34.204,131.078,10.686,長正司,木屋川,
6150,34.177,131.068,165.4,石町,木屋川,
6151,34.113,131.054,266.994,上大野,木屋川,
6152,34.28,131.113,46.95,大羽山,木屋川,
6153,34.121,131.036,60.767,田部,田部川,
6154,34.056,131.364,3.221,上常盤橋,今津川,
6155,34.051,131.374,4.275,今津川,今津川,
6156,34.064,131.6,1.617,馬刀川,馬刀川,
6157,33.97,132.091,7.03,新庄,土穂石川,
6158,33.985,132.098,15.988,落合,柳井川,
6159,33.971,132.105,18.758,柳商橋,柳井川,
6160,34.094,131.787,45.115,川本,富田川,
6161,34.073,131.777,56.617,音羽,富田川,
6162,34.081,131.903,21.951,温見,末武川,
6163,34.029,131.849,47.374,末武,末武川,
6164,34.018,131.201,60.047,有帆新橋,有帆川,
6165,34.078,131.239,24.786,土井,有帆川,
6166,34.043,131.208,51.165,沖田,有帆川,
6167,34.385,131.099,19.51,日置,掛淵川,
6168,34.382,131.068,49.453,芝崎,掛淵川,
6169,34.371,131.053,22.702,大坊橋,大坊川,
6170,34.765,131.154,374.3,石原橋,大谷川,
6171,34.136,132.196,5.298,南岩国,平田川,
6172,34.018,131.857,7.693,平田,平田川,
6173,34.045,132.207,55.349,平和橋,由宇川,
6174,33.965,132.062,4.463,灸川橋,灸川,
6175,33.953,132.045,40.609,下田布施,田布施川,
6176,33.944,132.271,4.98,宮崎川,宮崎川,
6177,33.923,132.2,14.21,屋代橋,屋代川,
6178,34.07,131.69,32.801,下佐畑橋,夜市川,
6179,34.079,131.715,48.628,夜市,夜市川,
6180,34.082,131.443,17.012,四辻,南若川,
6181,33.975,131.269,6.666,土田橋,真締川,
6182,33.969,131.261,9.109,御手洗橋,真締川,
6183,33.96,131.252,13.1,小串,真締川,
6184,33.981,130.933,3.752,武久,武久川,
6185,34.01,130.944,19.367,観月橋,綾羅木川,
6186,34.149,130.925,22.997,葉中橋,川棚川,
6187,34.27,130.993,121.13,田耕,粟野川,
6188,34.329,130.976,166.085,宮迫,粟野川,
6189,34.33,131.172,35.935,湯本,深川川,
6190,34.367,131.173,63.481,深川,深川川,
6191,34.508,131.487,15.61,新八幡橋,郷川,
6192,34.606,131.691,95.871,岡平,田万川,
6193,34.631,131.662,113.303,椿橋,田万川,
6194,34.549,131.64,18.99,新市橋,田万川,
6195,34.59,131.673,22.001,原中川,原中川,
6196,33.942,132.084,4.001,大内川,大内川,
6197,33.945,132.211,3.66,三蒲,三蒲川,
6198,33.894,132.269,5.142,宮川,宮川,
6199,34.014,131.864,27.211,桜大橋,切戸川,
6200,34.054,131.605,9.231,柳川,柳川,
6201,34.052,131.015,23.812,神田橋,神田川,
6202,34.028,130.932,4.674,友田,友田川,
6203,34.369,131.022,6.703,泉川,泉川,
6204,34.618,131.601,12.928,龍背橋,須佐川,
6205,34.009,131.334,5.561,井関橋,井関川,
6206,34.029,131.838,5.239,西光寺川,西光寺川,
6207,34.033,133.842,5.518,池田（無堤）,吉野川,
6208,34.033,133.842,5.518,池田（有堤）,吉野川,
6209,34.038,133.974,2142.277,江口,吉野川,
6210,34.044,134.051,2251.718,中藪,吉野川,
6211,34.065,134.194,2751.832,岩津,吉野川,
6212,34.072,134.237,2859.878,瀬詰,吉野川,
6213,34.088,134.346,3001.74,中央橋,吉野川,
6214,34.089,134.387,3014.786,西条大橋,吉野川,
